date,home_team,away_team,team,scorer,minute,own_goal,penalty
,México,Australia,Australia,Josip Skoko,54.0,False,False
,Corea del Sur,Francia,Francia,Steve Marlet,9.0,False,False
,Corea del Sur,Francia,Francia,Patrick Vieira,19.0,False,False
,Corea del Sur,Francia,Francia,Nicolas Anelka,34.0,False,False
,Corea del Sur,Francia,Francia,Youri Djorkaeff,80.0,False,False
,Corea del Sur,Francia,Francia,Sylvain Wiltord,90.0,False,False
,Brasil,Cameroon,Brasil,Washington,53.0,False,False
,Brasil,Cameroon,Brasil,Carlos Miguel da Silva Júnior,57.0,False,False
,Japón,Canadá,Japón,Shinji Ono,57.0,False,False
,Japón,Canadá,Japón,Akinori Nishizawa,60.0,False,False
,Japón,Canadá,Japón,Hiroaki Morishima,88.0,False,False
2001-01-06,Australia,Francia,Australia,Clayton Zane,60.0,False,False
2001-01-06,Corea del Sur,México,Corea del Sur,Hwang Sun-hong,56.0,False,False
2001-01-06,Corea del Sur,México,México,Víctor Ruiz,81.0,False,False
2001-01-06,Corea del Sur,México,Corea del Sur,Yoo Sang-chul,90.0,False,False
2001-02-06,Bélgica,Latvia,Bélgica,Marc Wilmots,2.0,False,False
2001-02-06,Bélgica,Latvia,Bélgica,Émile Mpenza,12.0,False,False
2001-02-06,Bélgica,Latvia,Bélgica,Mihails Zem?inskis,50.0,False,False
2001-02-06,Croacia,San Marino,Croacia,Goran Vlaovi?,3.0,False,False
2001-02-06,Croacia,San Marino,Croacia,Boko Balaban,29.0,False,False
2001-02-06,Croacia,San Marino,Croacia,Davor uker,54.0,False,False
2001-02-06,Croacia,San Marino,Croacia,Davor Vugrinec,89.0,False,False
2001-02-06,Dinamarca,Czech Republic,Czech Republic,Roman Týce,40.0,False,False
2001-02-06,Estonia,Países Bajos,Países Bajos,Raio Piiroja,68.0,False,False
2001-02-06,Estonia,Países Bajos,Países Bajos,Ruud van Nistelrooy,83.0,False,False
2001-02-06,Estonia,Países Bajos,Países Bajos,Ruud van Nistelrooy,90.0,False,False
2001-02-06,Estonia,Países Bajos,Países Bajos,Patrick Kluivert,90.0,False,False
2001-02-06,Faroe Islands,Suiza,Suiza,Alexander Frei,81.0,False,False
2001-02-06,Finland,Alemania,Alemania,Michael Ballack,69.0,False,False
2001-02-06,Finland,Alemania,Alemania,Carsten Jancker,73.0,False,False
2001-02-06,Japón,Cameroon,Japón,Takayuki Suzuki,8.0,False,False
2001-02-06,Japón,Cameroon,Japón,Takayuki Suzuki,65.0,False,False
2001-02-06,Paraguay,Chile,Paraguay,Carlos Humberto Paredes,90.0,False,False
2001-02-06,Perú,Ecuador,Ecuador,Édison Méndez,11.0,False,False
2001-02-06,Perú,Ecuador,Ecuador,Agustín Delgado,90.0,False,False
2001-02-06,Republic Of Ireland,Portugal,Portugal,Luís Figo,78.0,False,False
2001-02-06,España,Bosnia y Herzegovina,España,Fernando Hierro,26.0,False,False
2001-02-06,España,Bosnia y Herzegovina,Bosnia y Herzegovina,Mirsad Belija,41.0,False,False
2001-02-06,España,Bosnia y Herzegovina,España,Javi Moreno,76.0,False,False
2001-02-06,España,Bosnia y Herzegovina,España,Raúl,89.0,False,False
2001-02-06,España,Bosnia y Herzegovina,España,Diego Tristán,90.0,False,False
2001-02-06,Suecia,Slovakia,Suecia,Marcus Allbäck,45.0,False,False
2001-02-06,Suecia,Slovakia,Suecia,Marcus Allbäck,51.0,False,False
2001-02-06,Turquía,Azerbaijan,Turquía,Tayfun Korkut,2.0,False,False
2001-02-06,Turquía,Azerbaijan,Turquía,Oktay Derelio?lu,29.0,False,False
2001-02-06,Turquía,Azerbaijan,Turquía,Hakan ?ükür,34.0,False,False
2001-03-06,Argentina,Colombia,Argentina,Kily González,22.0,False,False
2001-03-06,Argentina,Colombia,Argentina,Claudio López,35.0,False,False
2001-03-06,Argentina,Colombia,Argentina,Hernán Crespo,38.0,False,False
2001-03-06,Francia,México,Francia,Sylvain Wiltord,9.0,False,False
2001-03-06,Francia,México,Francia,Eric Carrière,63.0,False,False
2001-03-06,Francia,México,Francia,Robert Pires,72.0,False,False
2001-03-06,Francia,México,Francia,Eric Carrière,84.0,False,False
2001-03-06,Corea del Sur,Australia,Corea del Sur,Hwang Sun-hong,24.0,False,False
2001-06-06,Albania,Alemania,Alemania,Marko Rehmer,27.0,False,False
2001-06-06,Albania,Alemania,Alemania,Michael Ballack,68.0,False,False
2001-06-06,Czech Republic,Northern Ireland,Czech Republic,Pavel Kuka,40.0,False,False
2001-06-06,Czech Republic,Northern Ireland,Czech Republic,Pavel Kuka,88.0,False,False
2001-06-06,Czech Republic,Northern Ireland,Czech Republic,Milan Baro,90.0,False,False
2001-06-06,Greece,Inglaterra,Inglaterra,Paul Scholes,63.0,False,False
2001-06-06,Greece,Inglaterra,Inglaterra,David Beckham,87.0,False,False
2001-06-06,Israel,España,España,Raúl,63.0,False,False
2001-06-06,Latvia,Croacia,Croacia,Boko Balaban,40.0,False,False
2001-06-06,Nueva Zelanda,Tahiti,Nueva Zelanda,Vaughan Coveny,41.0,False,False
2001-06-06,Nueva Zelanda,Tahiti,Nueva Zelanda,Aaran Lines,53.0,False,False
2001-06-06,Nueva Zelanda,Tahiti,Nueva Zelanda,Vaughan Coveny,56.0,False,False
2001-06-06,Nueva Zelanda,Tahiti,Nueva Zelanda,Vaughan Coveny,71.0,False,False
2001-06-06,Nueva Zelanda,Tahiti,Nueva Zelanda,Jonathan Perry,88.0,False,False
2001-06-06,Noruega,Belarus,Noruega,John Carew,80.0,False,False
2001-06-06,Portugal,Cyprus,Portugal,Pauleta,36.0,False,False
2001-06-06,Portugal,Cyprus,Portugal,Pedro Barbosa,55.0,False,False
2001-06-06,Portugal,Cyprus,Portugal,Pedro Barbosa,60.0,False,False
2001-06-06,Portugal,Cyprus,Portugal,Pauleta,70.0,False,False
2001-06-06,Portugal,Cyprus,Portugal,João Vieira Pinto,76.0,False,False
2001-06-06,Portugal,Cyprus,Portugal,João Vieira Pinto,81.0,False,False
2001-06-06,San Marino,Bélgica,Bélgica,Marc Wilmots,10.0,False,False
2001-06-06,San Marino,Bélgica,Bélgica,Gert Verheyen,60.0,False,False
2001-06-06,San Marino,Bélgica,Bélgica,Wesley Sonck,68.0,False,False
2001-06-06,San Marino,Bélgica,Bélgica,Marc Wilmots,89.0,False,False
2001-06-06,Suecia,Moldova,Suecia,Henrik Larsson,38.0,False,False
2001-06-06,Suecia,Moldova,Suecia,Henrik Larsson,58.0,False,False
2001-06-06,Suecia,Moldova,Suecia,Henrik Larsson,68.0,False,False
2001-06-06,Suecia,Moldova,Suecia,Niclas Alexandersson,74.0,False,False
2001-06-06,Suecia,Moldova,Suecia,Marcus Allbäck,77.0,False,False
2001-06-06,Suecia,Moldova,Suecia,Henrik Larsson,79.0,False,False
2001-06-06,Turquía,North Macedonia,Turquía,Alpay Özalan,43.0,False,False
2001-06-06,Turquía,North Macedonia,Turquía,Alpay Özalan,58.0,False,False
2001-06-06,Turquía,North Macedonia,Turquía,Alpay Özalan,75.0,False,False
2001-07-06,Francia,Brasil,Francia,Robert Pires,7.0,False,False
2001-07-06,Francia,Brasil,Brasil,Ramon Menezes,30.0,False,False
2001-07-06,Francia,Brasil,Francia,Marcel Desailly,54.0,False,False
2001-07-06,Japón,Australia,Japón,Hidetoshi Nakata,43.0,False,False
2001-08-06,Nueva Zelanda,Cook Islands,Nueva Zelanda,Noah Hickey,64.0,False,False
2001-08-06,Nueva Zelanda,Cook Islands,Nueva Zelanda,Noah Hickey,66.0,False,False
2001-09-06,Australia,Brasil,Australia,Shaun Murphy,84.0,False,False
2001-10-06,Japón,Francia,Francia,Patrick Vieira,30.0,False,False
2001-11-06,Nueva Zelanda,Solomon Islands,Nueva Zelanda,Vaughan Coveny,27.0,False,False
2001-11-06,Nueva Zelanda,Solomon Islands,Nueva Zelanda,Chris Jackson,32.0,False,False
2001-11-06,Nueva Zelanda,Solomon Islands,Nueva Zelanda,Vaughan Coveny,50.0,False,False
2001-11-06,Nueva Zelanda,Solomon Islands,Nueva Zelanda,Chris Jackson,55.0,False,False
2001-11-06,Nueva Zelanda,Solomon Islands,Nueva Zelanda,Paul Urlovic,67.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Vaughan Coveny,2.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Vaughan Coveny,7.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Chris Jackson,25.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Aaran Lines,27.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Vaughan Coveny,30.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Mark Burton,62.0,False,False
,Nueva Zelanda,Vanuatu,Nueva Zelanda,Ivan Vicelich,68.0,False,False
,México,Costa Rica,México,José Manuel Abundis,7.0,False,False
,Honduras,México,México,Víctor Ruiz,86.0,False,False
,Nueva Zelanda,Australia,Australia,Brett Emerton,5.0,False,False
,Nueva Zelanda,Australia,Australia,Brett Emerton,80.0,False,False
,Estados Unidos,Trinidad And Tobago,Estados Unidos,Ante Razov,2.0,False,False
,Estados Unidos,Trinidad And Tobago,Estados Unidos,Earnie Stewart,20.0,False,False
,Australia,Nueva Zelanda,Australia,David Zdrilic,5.0,False,False
,Australia,Nueva Zelanda,Australia,Brett Emerton,40.0,False,False
,Australia,Nueva Zelanda,Nueva Zelanda,Vaughan Coveny,44.0,False,False
,Australia,Nueva Zelanda,Australia,John Aloisi,56.0,False,False
,Australia,Nueva Zelanda,Australia,David Zdrilic,82.0,False,False
,Marruecos,Egipto,Marruecos,Mustapha Hadji,32.0,False,False
,Namibia,Argelia,Argelia,Fares Aouni,31.0,False,False
,Namibia,Argelia,Argelia,Fares Aouni,35.0,False,False
,Namibia,Argelia,Argelia,Fares Aouni,37.0,False,False
,Namibia,Argelia,Argelia,Fares Aouni,72.0,False,False
2001-01-07,Burkina Faso,South Africa,South Africa,Sibusiso Zuma,24.0,False,False
2001-01-07,Costa de Marfil,Madagascar,Costa de Marfil,Ibrahima Bakayoko,25.0,False,False
2001-01-07,Costa de Marfil,Madagascar,Costa de Marfil,Ibrahima Bakayoko,40.0,False,False
2001-01-07,Costa de Marfil,Madagascar,Costa de Marfil,Abdul Kader Keïta,48.0,False,False
2001-01-07,Costa de Marfil,Madagascar,Costa de Marfil,Gilles Yapi Yapo,71.0,False,False
2001-01-07,Costa de Marfil,Madagascar,Costa de Marfil,Fadel Keïta,80.0,False,False
2001-01-07,Costa de Marfil,Madagascar,Costa de Marfil,Ibrahima Bakayoko,83.0,False,False
2001-01-07,Liberia,Ghana,Ghana,Charles Amoah,32.0,False,False
2001-01-07,Liberia,Ghana,Ghana,Isaac Boakye,58.0,False,False
2001-01-07,México,Estados Unidos,México,Jared Borgetti,16.0,False,False
2001-01-07,Túnez,RD Congo,Túnez,Khaled Badra,28.0,False,False
2001-01-07,Túnez,RD Congo,Túnez,Ali Zitouni,38.0,False,False
2001-01-07,Túnez,RD Congo,Túnez,Zoubeir Baya,44.0,False,False
2001-01-07,Túnez,RD Congo,Túnez,Imed Mhedhebi,58.0,False,False
2001-01-07,Túnez,RD Congo,Túnez,Zoubeir Baya,61.0,False,False
2001-01-07,Túnez,RD Congo,Túnez,Riadh Jelassi,90.0,False,False
2001-01-07,Uruguay,Brasil,Uruguay,Federico Magallanes,33.0,False,False
2001-11-07,Colombia,Venezuela,Colombia,Freddy Grisales,15.0,False,False
2001-11-07,Colombia,Venezuela,Colombia,Víctor Aristizábal,59.0,False,False
2001-11-07,Ecuador,Chile,Ecuador,Cléber Chalá,52.0,False,False
2001-12-07,Brasil,México,México,Jared Borgetti,5.0,False,False
2001-12-07,Perú,Paraguay,Paraguay,Virgilio Ferreira,23.0,False,False
2001-12-07,Perú,Paraguay,Paraguay,Virgilio Ferreira,64.0,False,False
2001-12-07,Perú,Paraguay,Paraguay,Silvio Garay,90.0,False,False
,Bolivia,Uruguay,Uruguay,Javier Chevantón,60.0,False,False
,Egipto,Namibia,Egipto,Tarek El-Said,5.0,False,False
,Egipto,Namibia,Egipto,Mohamed Barakat,36.0,False,False
,Egipto,Namibia,Egipto,Abdul-Hamid Bassiouny,40.0,False,False
,Egipto,Namibia,Egipto,Abdul-Hamid Bassiouny,43.0,False,False
,Egipto,Namibia,Egipto,Abdul-Hamid Bassiouny,44.0,False,False
,Egipto,Namibia,Egipto,Mohamed Barakat,73.0,False,False
,Egipto,Namibia,Egipto,Mohamed Salah Abo Greisha,77.0,False,False
,Egipto,Namibia,Egipto,Abdel Sattar Sabry,88.0,False,False
,Colombia,Ecuador,Colombia,Víctor Aristizábal,29.0,False,False
,Senegal,Marruecos,Senegal,El Hadji Diouf,17.0,False,False
,South Africa,Malawi,South Africa,Matthew Booth,5.0,False,False
,South Africa,Malawi,South Africa,Bradley August,54.0,False,False
,Brasil,Perú,Brasil,Guilherme de Cássio Alves,9.0,False,False
,Brasil,Perú,Brasil,Denílson de Oliveira Araújo,85.0,False,False
,RD Congo,Costa de Marfil,Costa de Marfil,Kandia Traoré,82.0,False,False
,RD Congo,Costa de Marfil,RD Congo,Walter Bakouma,86.0,False,False
,RD Congo,Túnez,Túnez,Khaled Badra,14.0,False,False
,RD Congo,Túnez,Túnez,Zoubeir Baya,50.0,False,False
,RD Congo,Túnez,Túnez,Zoubeir Baya,54.0,False,False
,Ghana,Sudan,Ghana,Emmanuel Osei Kuffour,44.0,False,False
,Uruguay,Costa Rica,Uruguay,Carlos María Morales,53.0,False,False
,Colombia,Chile,Colombia,Víctor Aristizábal,10.0,False,False
,Colombia,Chile,Colombia,Eudalio Arriaga,90.0,False,False
,Ecuador,Venezuela,Ecuador,Agustín Delgado,19.0,False,False
,Ecuador,Venezuela,Ecuador,Ángel Fernández,29.0,False,False
,Ecuador,Venezuela,Ecuador,Édison Méndez,60.0,False,False
,Ecuador,Venezuela,Ecuador,Agustín Delgado,63.0,False,False
,Brasil,Paraguay,Paraguay,Guido Alvarenga,11.0,False,False
,Brasil,Paraguay,Brasil,Alexsandro de Souza,60.0,False,False
,Brasil,Paraguay,Brasil,Juliano Belletti,89.0,False,False
,Brasil,Paraguay,Brasil,Denílson de Oliveira Araújo,90.0,False,False
,Argelia,Egipto,Egipto,Mido,60.0,False,False
,Argelia,Egipto,Argelia,Yacine Bezzaz,68.0,False,False
,Namibia,Senegal,Senegal,Pape Thiaw,15.0,False,False
,Namibia,Senegal,Senegal,El Hadji Diouf,23.0,False,False
,Namibia,Senegal,Senegal,Pape Thiaw,30.0,False,False
,Namibia,Senegal,Senegal,Khalilou Fadiga,79.0,False,False
,Namibia,Senegal,Senegal,Moussa N'Diaye,81.0,False,False
,Chile,México,México,Jesús Arellano,17.0,False,False
,Chile,México,México,Daniel Osorno,78.0,False,False
,Uruguay,Costa Rica,Uruguay,Rodrigo Lemos,61.0,False,False
,Uruguay,Costa Rica,Uruguay,Pablo Lima,87.0,False,False
,Colombia,Perú,Colombia,Víctor Aristizábal,50.0,False,False
,Colombia,Perú,Colombia,Giovanni Hernández,66.0,False,False
,Colombia,Perú,Colombia,Víctor Aristizábal,69.0,False,False
,México,Uruguay,México,Jared Borgetti,14.0,False,False
,México,Uruguay,Uruguay,Richard Morales,32.0,False,False
,México,Uruguay,México,Alberto García Aspe,67.0,False,False
,Colombia,Honduras,Colombia,Gerardo Bedoya,6.0,False,False
,Colombia,Honduras,Colombia,Víctor Aristizábal,63.0,False,False
,Colombia,México,Colombia,Iván Córdoba,65.0,False,False
,Costa de Marfil,RD Congo,RD Congo,Bolombo Tokala,34.0,False,False
,Costa de Marfil,RD Congo,Costa de Marfil,Abdul Kader Keïta,72.0,False,False
,Costa de Marfil,RD Congo,RD Congo,Kanku Mulekelayi,79.0,False,False
,Uruguay,Honduras,Uruguay,Joe Emerson Bizera,22.0,False,False
,Uruguay,Honduras,Uruguay,Andrés Martínez,45.0,False,False
,Brasil,Paraguay,Brasil,Marcelinho Paraíba,4.0,False,False
,Brasil,Paraguay,Brasil,Rivaldo,69.0,False,False
,Ecuador,Argentina,Argentina,Juan Sebastián Verón,19.0,False,False
,Ecuador,Argentina,Argentina,Hernán Crespo,34.0,False,False
,Iraq,Thailand,Iraq,Hesham Mohammed,23.0,False,False
,Iraq,Thailand,Iraq,Emad Mohammed,70.0,False,False
,Iraq,Thailand,Iraq,Hesham Mohammed,76.0,False,False
,Iraq,Thailand,Iraq,Laith Hussein,86.0,False,False
,Arabia Saudita,Bahrain,Arabia Saudita,Obeid Al-Dosari,84.0,False,False
,United Arab Emirates,Uzbekistán,Uzbekistán,Nikolay Shirshov,37.0,False,False
,Iran,Arabia Saudita,Iran,Ali Daei,54.0,False,False
,Iran,Arabia Saudita,Iran,Ali Daei,64.0,False,False
,Uzbekistán,Qatar,Uzbekistán,Jafar Irismetov,36.0,False,False
,Uzbekistán,Qatar,Uzbekistán,Mirjalol Qosimov,52.0,False,False
,Uzbekistán,Qatar,Qatar,Abdul Jaloof,88.0,False,False
,Arabia Saudita,Iraq,Arabia Saudita,Obeid Al-Dosari,45.0,False,False
,United Arab Emirates,Qatar,Qatar,Ahmad Khalifa Hashim,65.0,False,False
,United Arab Emirates,Qatar,Qatar,Abdulnasser Al-Obaidly,71.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Nuno Gomes,36.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Pauleta,39.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Nuno Gomes,40.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Nuno Gomes,45.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Rui Jorge,45.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Sérgio Conceição,58.0,False,False
2001-01-09,Andorra,Portugal,Portugal,Nuno Gomes,90.0,False,False
2001-01-09,Alemania,Inglaterra,Alemania,Carsten Jancker,6.0,False,False
2001-01-09,Alemania,Inglaterra,Inglaterra,Michael Owen,12.0,False,False
2001-01-09,Alemania,Inglaterra,Inglaterra,Steven Gerrard,45.0,False,False
2001-01-09,Alemania,Inglaterra,Inglaterra,Michael Owen,48.0,False,False
2001-01-09,Alemania,Inglaterra,Inglaterra,Michael Owen,65.0,False,False
2001-01-09,Alemania,Inglaterra,Inglaterra,Emile Heskey,73.0,False,False
2001-01-09,Iceland,Czech Republic,Czech Republic,Marek Jankulovski,88.0,False,False
2001-01-09,North Macedonia,Suecia,Suecia,Henrik Larsson,28.0,False,False
2001-01-09,North Macedonia,Suecia,Suecia,Patrik Andersson,33.0,False,False
2001-01-09,Slovakia,Turquía,Turquía,Hakan ?ükür,34.0,False,False
2001-01-09,España,Austria,España,Diego Tristán,45.0,False,False
2001-01-09,España,Austria,España,Fernando Morientes,79.0,False,False
2001-01-09,España,Austria,España,Fernando Morientes,84.0,False,False
2001-01-09,España,Austria,España,Gaizka Mendieta,90.0,False,False
2001-01-09,Suiza,Serbia,Suiza,Hakan Yakin,24.0,False,False
2001-01-09,Estados Unidos,Honduras,Estados Unidos,Earnie Stewart,7.0,False,False
2001-01-09,Estados Unidos,Honduras,Estados Unidos,Earnie Stewart,84.0,False,False
2001-02-09,Jamaica,México,México,Cuauhtémoc Blanco,68.0,False,False
2001-02-09,Jamaica,México,México,Cuauhtémoc Blanco,76.0,False,False
2001-04-09,Perú,Uruguay,Uruguay,Darío Silva,11.0,False,False
2001-04-09,Perú,Uruguay,Uruguay,Álvaro Recoba,45.0,False,False
2001-05-09,Argentina,Brasil,Brasil,Roberto Ayala,2.0,False,False
2001-05-09,Argentina,Brasil,Argentina,Marcelo Gallardo,76.0,False,False
2001-05-09,Argentina,Brasil,Argentina,Cris,84.0,False,False
2001-05-09,Austria,Bosnia y Herzegovina,Austria,Andreas Herzog,38.0,False,False
2001-05-09,Austria,Bosnia y Herzegovina,Austria,Andreas Herzog,87.0,False,False
2001-05-09,Bélgica,Scotland,Bélgica,Nico Van Kerckhoven,28.0,False,False
2001-05-09,Bélgica,Scotland,Bélgica,Bart Goor,90.0,False,False
2001-05-09,Cyprus,Portugal,Portugal,Nuno Gomes,48.0,False,False
2001-05-09,Cyprus,Portugal,Portugal,Pauleta,64.0,False,False
2001-05-09,Cyprus,Portugal,Portugal,Sérgio Conceição,71.0,False,False
2001-05-09,Czech Republic,Malta,Czech Republic,Marek Jankulovski,20.0,False,False
2001-05-09,Czech Republic,Malta,Czech Republic,Vratislav Lokvenc,37.0,False,False
2001-05-09,Czech Republic,Malta,Czech Republic,Milan Baro,68.0,False,False
2001-05-09,Inglaterra,Albania,Inglaterra,Michael Owen,43.0,False,False
2001-05-09,Inglaterra,Albania,Inglaterra,Robbie Fowler,88.0,False,False
2001-05-09,Liechtenstein,España,España,Raúl,19.0,False,False
2001-05-09,Liechtenstein,España,España,Miguel Ángel Nadal,82.0,False,False
2001-05-09,Luxembourg,Suiza,Suiza,Alexander Frei,12.0,False,False
2001-05-09,Luxembourg,Suiza,Suiza,Kubilay Türkyilmaz,58.0,False,False
2001-05-09,Luxembourg,Suiza,Suiza,Kubilay Türkyilmaz,84.0,False,False
2001-05-09,México,Trinidad And Tobago,México,Alberto García Aspe,25.0,False,False
2001-05-09,México,Trinidad And Tobago,México,Jesús Arellano,44.0,False,False
2001-05-09,México,Trinidad And Tobago,México,Cuauhtémoc Blanco,86.0,False,False
2001-05-09,Países Bajos,Estonia,Países Bajos,Boudewijn Zenden,16.0,False,False
2001-05-09,Países Bajos,Estonia,Países Bajos,Mark van Bommel,26.0,False,False
2001-05-09,Países Bajos,Estonia,Países Bajos,Phillip Cocu,32.0,False,False
2001-05-09,Países Bajos,Estonia,Países Bajos,Mark van Bommel,39.0,False,False
2001-05-09,Países Bajos,Estonia,Países Bajos,Ruud van Nistelrooy,43.0,False,False
2001-05-09,Noruega,Wales,Noruega,Ronny Johnsen,17.0,False,False
2001-05-09,Noruega,Wales,Noruega,John Carew,68.0,False,False
2001-05-09,Noruega,Wales,Noruega,Frode Johnsen,87.0,False,False
2001-05-09,Paraguay,Bolivia,Paraguay,Carlos Humberto Paredes,33.0,False,False
2001-05-09,Paraguay,Bolivia,Paraguay,José Cardozo,45.0,False,False
2001-05-09,Paraguay,Bolivia,Paraguay,José Luis Chilavert,50.0,False,False
2001-05-09,Paraguay,Bolivia,Paraguay,Roque Santa Cruz,69.0,False,False
2001-05-09,Paraguay,Bolivia,Paraguay,José Cardozo,89.0,False,False
2001-05-09,San Marino,Croacia,Croacia,Niko Kova?,40.0,False,False
2001-05-09,San Marino,Croacia,Croacia,Robert Prosine?ki,48.0,False,False
2001-05-09,San Marino,Croacia,Croacia,Zvonimir Soldo,77.0,False,False
2001-05-09,San Marino,Croacia,Croacia,Robert Prosine?ki,90.0,False,False
2001-05-09,Turquía,Suecia,Turquía,Hakan ?ükür,51.0,False,False
2001-05-09,Turquía,Suecia,Suecia,Henrik Larsson,87.0,False,False
2001-05-09,Turquía,Suecia,Suecia,Andreas Andersson,90.0,False,False
2001-07-09,Iraq,Iran,Iraq,Emad Mohammed,20.0,False,False
2001-07-09,Iraq,Iran,Iran,Ali Karimi,30.0,False,False
2001-07-09,Iraq,Iran,Iran,Ali Daei,84.0,False,False
2001-07-09,Qatar,China,Qatar,Dahi Al Naemi,31.0,False,False
2001-08-09,Uzbekistán,Oman,Uzbekistán,Jafar Irismetov,17.0,False,False
2001-08-09,Uzbekistán,Oman,Uzbekistán,Maksim Shatskikh,38.0,False,False
2001-08-09,Uzbekistán,Oman,Uzbekistán,Mirjalol Qosimov,50.0,False,False
2001-08-09,Uzbekistán,Oman,Uzbekistán,Mirjalol Qosimov,67.0,False,False
2001-08-09,Uzbekistán,Oman,Uzbekistán,Jafar Irismetov,73.0,False,False
,Thailand,Arabia Saudita,Arabia Saudita,Sami Al-Jaber,47.0,False,False
,Thailand,Arabia Saudita,Arabia Saudita,Abdullah Bin Shehan,63.0,False,False
,Thailand,Arabia Saudita,Arabia Saudita,Obeid Al-Dosari,70.0,False,False
,Bahrain,Arabia Saudita,Arabia Saudita,Obeid Al-Dosari,26.0,False,False
,Bahrain,Arabia Saudita,Arabia Saudita,Abdullah Bin Shehan,28.0,False,False
,Bahrain,Arabia Saudita,Arabia Saudita,Abdullah Al-Waked,41.0,False,False
,Bahrain,Arabia Saudita,Arabia Saudita,Sami Al-Jaber,89.0,False,False
,Oman,Qatar,Qatar,Waleed Hamzah,26.0,False,False
,Oman,Qatar,Qatar,Mubarak Mustafa,33.0,False,False
,Oman,Qatar,Qatar,Mohammed Salem Al-Enazi,74.0,False,False
,Thailand,Iraq,Iraq,Emad Mohammed,63.0,False,False
,Iraq,Bahrain,Iraq,Emad Mohammed,10.0,False,False
,Qatar,Uzbekistán,Qatar,Mohammed Salem Al-Enazi,9.0,False,False
,Qatar,Uzbekistán,Uzbekistán,Mirjalol Qosimov,45.0,False,False
,Qatar,Uzbekistán,Uzbekistán,Nikolay Shirshov,47.0,False,False
,Qatar,Uzbekistán,Qatar,Ahmad Khalifa Hashim,89.0,False,False
,Arabia Saudita,Iran,Arabia Saudita,Abdullah Al-Waked,20.0,False,False
,Arabia Saudita,Iran,Iran,Ali Daei,42.0,False,False
,Arabia Saudita,Iran,Arabia Saudita,Al Hasan Al-Yami,59.0,False,False
,Arabia Saudita,Iran,Iran,Sirous Dinmohammadi,84.0,False,False
2001-04-10,Qatar,United Arab Emirates,Qatar,Waleed Hamzah,47.0,False,False
2001-05-10,Iran,Thailand,Iran,Alireza Vahedi Nikbakht,32.0,False,False
2001-05-10,Iraq,Arabia Saudita,Arabia Saudita,Abdullah Bin Shehan,1.0,False,False
2001-05-10,Iraq,Arabia Saudita,Iraq,Abdul-Wahab Abu Al-Hail,31.0,False,False
2001-05-10,Iraq,Arabia Saudita,Arabia Saudita,Abdullah Bin Shehan,77.0,False,False
2001-06-10,Armenia,Noruega,Noruega,Bård Borgersen,49.0,False,False
2001-06-10,Armenia,Noruega,Noruega,John Carew,70.0,False,False
2001-06-10,Armenia,Noruega,Noruega,Bård Borgersen,80.0,False,False
2001-06-10,Armenia,Noruega,Noruega,John Carew,89.0,False,False
2001-06-10,Bolivia,Ecuador,Ecuador,Ulises de la Cruz,13.0,False,False
2001-06-10,Bolivia,Ecuador,Ecuador,Agustín Delgado,23.0,False,False
2001-06-10,Bolivia,Ecuador,Ecuador,Iván Kaviedes,56.0,False,False
2001-06-10,Bolivia,Ecuador,Ecuador,Ángel Fernández,89.0,False,False
2001-06-10,Bolivia,Ecuador,Ecuador,Luis Gómez,90.0,False,False
2001-06-10,Croacia,Bélgica,Croacia,Alen Boki?,75.0,False,False
2001-06-10,Czech Republic,Bulgaria,Czech Republic,Tomá Rosický,5.0,False,False
2001-06-10,Czech Republic,Bulgaria,Czech Republic,Pavel Nedv?d,16.0,False,False
2001-06-10,Czech Republic,Bulgaria,Czech Republic,Milan Baro,27.0,False,False
2001-06-10,Czech Republic,Bulgaria,Czech Republic,Vratislav Lokvenc,66.0,False,False
2001-06-10,Czech Republic,Bulgaria,Czech Republic,Tomá Rosický,69.0,False,False
2001-06-10,Czech Republic,Bulgaria,Czech Republic,Pavel Nedv?d,76.0,False,False
2001-06-10,Inglaterra,Greece,Inglaterra,Teddy Sheringham,68.0,False,False
2001-06-10,Inglaterra,Greece,Inglaterra,David Beckham,90.0,False,False
2001-06-10,Moldova,Turquía,Turquía,Emre A??k,8.0,False,False
2001-06-10,Moldova,Turquía,Turquía,Nihat Kahveci,79.0,False,False
2001-06-10,Moldova,Turquía,Turquía,?lhan Mans?z,83.0,False,False
2001-06-10,Países Bajos,Andorra,Países Bajos,Pierre van Hooijdonk,3.0,False,False
2001-06-10,Países Bajos,Andorra,Países Bajos,Clarence Seedorf,45.0,False,False
